Date,High,Low,Close
17-08-2022 09:46:00,24027.03000000,23991.77000000,23991.93000000
17-08-2022 09:47:00,23989.95000000,23967.74000000,23989.95000000
17-08-2022 09:48:00,23989.40000000,23981.80000000,23982.20000000
17-08-2022 09:49:00,23988.50000000,23970.48000000,23985.02000000
17-08-2022 09:50:00,23995.71000000,23986.31000000,23992.30000000
17-08-2022 09:51:00,23993.73000000,23987.32000000,23989.78000000
17-08-2022 09:52:00,24008.43000000,23990.01000000,24006.76000000
17-08-2022 09:53:00,24009.29000000,24001.47000000,24006.55000000
17-08-2022 09:54:00,24018.93000000,24004.30000000,24011.73000000
17-08-2022 09:55:00,24019.31000000,24009.44000000,24009.44000000
17-08-2022 09:56:00,24013.17000000,23999.71000000,24004.43000000
17-08-2022 09:57:00,24007.00000000,23992.84000000,23992.84000000
17-08-2022 09:58:00,24000.68000000,23989.02000000,24000.68000000
17-08-2022 09:59:00,23997.07000000,23989.22000000,23991.62000000
17-08-2022 10:00:00,24003.98000000,23987.37000000,24003.85000000
17-08-2022 10:01:00,24008.09000000,23998.72000000,24007.82000000
17-08-2022 10:02:00,24007.31000000,24004.30000000,24007.31000000
17-08-2022 10:03:00,24002.88000000,23991.54000000,23996.92000000
17-08-2022 10:04:00,23996.67000000,23993.46000000,23996.67000000
17-08-2022 10:05:00,24015.59000000,23994.69000000,24011.86000000
17-08-2022 10:06:00,24006.28000000,23994.86000000,23997.09000000
17-08-2022 10:07:00,23997.85000000,23996.04000000,23996.35000000
17-08-2022 10:08:00,23995.96000000,23989.12000000,23994.30000000
17-08-2022 10:09:00,24008.67000000,23997.83000000,24002.73000000
17-08-2022 10:10:00,24017.10000000,24004.41000000,24011.17000000
17-08-2022 10:11:00,24023.41000000,24008.48000000,24020.74000000
17-08-2022 10:12:00,24068.43000000,24020.76000000,24056.61000000
17-08-2022 10:13:00,24072.25000000,24048.08000000,24071.15000000
17-08-2022 10:14:00,24069.93000000,24062.98000000,24065.52000000
17-08-2022 10:15:00,24077.80000000,24068.38000000,24070.64000000
17-08-2022 10:16:00,24074.11000000,24047.23000000,24060.91000000
17-08-2022 10:17:00,24074.48000000,24066.80000000,24067.91000000
17-08-2022 10:18:00,24072.36000000,24061.80000000,24061.80000000
17-08-2022 10:19:00,24075.48000000,24061.38000000,24066.98000000
17-08-2022 10:20:00,24077.26000000,24064.26000000,24071.20000000
17-08-2022 10:21:00,24071.90000000,24067.05000000,24070.29000000
17-08-2022 10:22:00,24079.76000000,24070.24000000,24074.86000000
17-08-2022 10:23:00,24071.05000000,24042.79000000,24044.78000000
17-08-2022 10:24:00,24063.30000000,24046.08000000,24062.69000000
17-08-2022 10:25:00,24073.56000000,24060.87000000,24066.77000000
17-08-2022 10:26:00,24076.62000000,24057.75000000,24073.47000000
17-08-2022 10:27:00,24074.97000000,24066.49000000,24074.97000000
17-08-2022 10:28:00,24075.14000000,24055.69000000,24057.35000000
17-08-2022 10:29:00,24070.14000000,24051.81000000,24051.81000000
17-08-2022 10:30:00,24072.15000000,24046.80000000,24071.59000000
17-08-2022 10:31:00,24076.32000000,24067.57000000,24067.57000000
17-08-2022 10:32:00,24075.03000000,24061.10000000,24061.10000000
17-08-2022 10:33:00,24070.09000000,24061.59000000,24061.65000000
17-08-2022 10:34:00,24060.04000000,24050.39000000,24060.04000000
17-08-2022 10:35:00,24064.05000000,24056.37000000,24063.33000000
17-08-2022 10:36:00,24065.27000000,24055.51000000,24058.10000000
17-08-2022 10:37:00,24062.42000000,24055.77000000,24056.22000000
17-08-2022 10:38:00,24051.46000000,24037.89000000,24043.61000000
17-08-2022 10:39:00,24054.34000000,24028.75000000,24053.22000000
17-08-2022 10:40:00,24060.21000000,24047.27000000,24049.01000000
17-08-2022 10:41:00,24053.86000000,24040.58000000,24043.31000000
17-08-2022 10:42:00,24055.38000000,24032.25000000,24032.25000000
17-08-2022 10:43:00,24040.23000000,24032.28000000,24037.84000000
17-08-2022 10:44:00,24043.94000000,24035.51000000,24035.51000000
17-08-2022 10:45:00,24046.69000000,24037.89000000,24039.27000000
17-08-2022 10:46:00,24036.20000000,24018.98000000,24029.91000000
17-08-2022 10:47:00,24032.87000000,24030.58000000,24031.15000000
17-08-2022 10:48:00,24035.31000000,24028.63000000,24033.59000000
17-08-2022 10:49:00,24041.63000000,24030.76000000,24030.76000000
17-08-2022 10:50:00,24045.32000000,24039.93000000,24043.28000000
17-08-2022 10:51:00,24039.60000000,24026.68000000,24031.27000000
17-08-2022 10:52:00,24027.44000000,24016.66000000,24019.57000000
17-08-2022 10:53:00,24019.76000000,24002.96000000,24002.96000000
17-08-2022 10:54:00,24018.99000000,24011.48000000,24018.99000000
17-08-2022 10:55:00,24034.62000000,24018.99000000,24031.83000000
17-08-2022 10:56:00,24026.07000000,24010.64000000,24013.69000000
17-08-2022 10:57:00,24024.30000000,24000.68000000,24006.60000000
17-08-2022 10:58:00,24006.57000000,24000.00000000,24005.00000000
17-08-2022 10:59:00,24006.31000000,23999.99000000,24006.31000000
17-08-2022 11:00:00,24015.99000000,24004.31000000,24012.75000000
17-08-2022 11:01:00,24021.22000000,24010.75000000,24013.13000000
17-08-2022 11:02:00,24019.70000000,24014.57000000,24016.04000000
17-08-2022 11:03:00,24016.38000000,24012.41000000,24013.00000000
17-08-2022 11:04:00,24023.25000000,24017.82000000,24022.74000000
17-08-2022 11:05:00,24037.90000000,24024.89000000,24034.39000000
17-08-2022 11:06:00,24035.32000000,24032.02000000,24032.02000000
17-08-2022 11:07:00,24038.82000000,24027.77000000,24027.77000000
17-08-2022 11:08:00,24029.22000000,24021.59000000,24021.74000000
17-08-2022 11:09:00,24027.04000000,24014.91000000,24014.91000000
17-08-2022 11:10:00,24022.89000000,24010.88000000,24022.89000000
17-08-2022 11:11:00,24027.36000000,24019.70000000,24019.70000000
17-08-2022 11:12:00,24019.90000000,24015.97000000,24016.30000000
17-08-2022 11:13:00,24019.10000000,24014.88000000,24016.26000000
17-08-2022 11:14:00,24020.72000000,24013.65000000,24013.65000000
17-08-2022 11:15:00,24022.86000000,24017.83000000,24022.86000000
17-08-2022 11:16:00,24025.57000000,24020.42000000,24021.49000000
17-08-2022 11:17:00,24028.80000000,24023.83000000,24026.82000000
17-08-2022 11:18:00,24031.49000000,24025.60000000,24026.30000000
17-08-2022 11:19:00,24027.83000000,24023.78000000,24023.78000000
17-08-2022 11:20:00,24027.69000000,24017.19000000,24019.64000000
17-08-2022 11:21:00,24020.25000000,24010.49000000,24012.56000000
17-08-2022 11:22:00,24029.73000000,24012.90000000,24024.83000000
17-08-2022 11:23:00,24026.13000000,24024.79000000,24024.79000000
17-08-2022 11:24:00,24023.93000000,24016.13000000,24016.29000000
17-08-2022 11:25:00,24020.77000000,24012.15000000,24020.77000000
17-08-2022 11:26:00,24015.30000000,24010.16000000,24010.16000000
17-08-2022 11:27:00,24021.59000000,24014.54000000,24021.59000000
17-08-2022 11:28:00,24028.23000000,24021.97000000,24021.97000000
17-08-2022 11:29:00,24025.42000000,24019.77000000,24019.78000000
17-08-2022 11:30:00,24021.49000000,24013.22000000,24016.58000000
17-08-2022 11:31:00,24016.07000000,24012.78000000,24013.03000000
17-08-2022 11:32:00,24009.44000000,24009.44000000,24009.44000000
17-08-2022 11:33:00,24015.11000000,24015.11000000,24015.11000000
17-08-2022 11:34:00,24018.71000000,24012.20000000,24012.20000000
17-08-2022 11:35:00,24018.01000000,24012.62000000,24012.86000000
17-08-2022 11:36:00,24012.86000000,24012.86000000,24012.86000000
17-08-2022 11:37:00,24030.43000000,24024.83000000,24027.16000000
17-08-2022 11:38:00,24030.52000000,24023.09000000,24023.09000000
17-08-2022 11:39:00,24025.54000000,24025.54000000,24025.54000000
17-08-2022 11:40:00,24038.16000000,24025.54000000,24038.16000000
17-08-2022 11:41:00,24060.03000000,24032.56000000,24058.89000000
17-08-2022 11:42:00,24047.39000000,24044.39000000,24044.39000000
17-08-2022 11:43:00,24047.67000000,24041.55000000,24041.90000000
17-08-2022 11:44:00,24031.14000000,24031.14000000,24031.14000000
17-08-2022 11:45:00,24056.65000000,24023.17000000,24054.04000000
17-08-2022 11:46:00,24064.51000000,24054.27000000,24064.05000000
17-08-2022 11:47:00,24073.21000000,24059.09000000,24073.09000000
17-08-2022 11:48:00,24060.79000000,24051.22000000,24051.22000000
17-08-2022 11:49:00,24057.84000000,24050.94000000,24057.84000000
17-08-2022 11:50:00,24070.07000000,24057.85000000,24070.07000000
17-08-2022 11:51:00,24080.00000000,24071.63000000,24071.63000000
17-08-2022 11:52:00,24064.11000000,24063.57000000,24063.60000000
17-08-2022 11:53:00,24066.67000000,24066.67000000,24066.67000000
17-08-2022 11:54:00,24060.79000000,24052.45000000,24056.49000000
17-08-2022 11:55:00,24064.60000000,24050.50000000,24050.50000000
17-08-2022 11:56:00,24076.39000000,24058.92000000,24074.17000000
17-08-2022 11:57:00,24077.69000000,24072.37000000,24075.17000000
17-08-2022 11:58:00,24085.96000000,24071.87000000,24081.07000000
17-08-2022 11:59:00,24079.21000000,24078.92000000,24078.92000000
17-08-2022 12:00:00,24077.38000000,24069.98000000,24077.38000000
17-08-2022 12:01:00,24085.28000000,24082.38000000,24082.98000000
17-08-2022 12:02:00,24082.35000000,24075.70000000,24075.83000000
17-08-2022 12:03:00,24072.03000000,24069.15000000,24069.15000000
17-08-2022 12:04:00,24069.51000000,24063.43000000,24069.51000000
17-08-2022 12:05:00,24072.29000000,24065.24000000,24065.24000000
17-08-2022 12:06:00,24100.69000000,24070.49000000,24095.14000000
17-08-2022 12:07:00,24105.36000000,24094.10000000,24105.36000000
17-08-2022 12:08:00,24104.64000000,24084.48000000,24085.49000000
17-08-2022 12:09:00,24090.50000000,24088.51000000,24090.50000000
17-08-2022 12:10:00,24104.98000000,24093.54000000,24104.98000000
17-08-2022 12:11:00,24110.34000000,24099.85000000,24110.34000000
17-08-2022 12:12:00,24106.77000000,24101.01000000,24101.01000000
17-08-2022 12:13:00,24100.14000000,24095.65000000,24095.65000000
17-08-2022 12:14:00,24094.50000000,24082.57000000,24089.40000000
17-08-2022 12:15:00,24097.91000000,24086.40000000,24089.04000000
17-08-2022 12:16:00,24084.75000000,24084.75000000,24084.75000000
17-08-2022 12:17:00,24082.57000000,24070.49000000,24075.57000000
17-08-2022 12:18:00,24076.91000000,24068.29000000,24076.91000000
17-08-2022 12:19:00,24083.30000000,24071.97000000,24083.30000000
17-08-2022 12:20:00,24089.03000000,24084.06000000,24089.03000000
17-08-2022 12:21:00,24123.74000000,24087.14000000,24115.60000000
17-08-2022 12:22:00,24136.59000000,24114.41000000,24135.02000000
17-08-2022 12:23:00,24137.93000000,24124.77000000,24124.77000000
17-08-2022 12:24:00,24130.32000000,24122.26000000,24127.78000000
17-08-2022 12:25:00,24133.73000000,24117.42000000,24117.42000000
17-08-2022 12:26:00,24128.47000000,24120.80000000,24120.80000000
17-08-2022 12:27:00,24125.06000000,24123.70000000,24125.06000000
17-08-2022 12:28:00,24125.06000000,24121.28000000,24122.72000000
17-08-2022 12:29:00,24134.39000000,24124.97000000,24125.21000000
17-08-2022 12:30:00,24133.99000000,24121.76000000,24121.76000000
17-08-2022 12:31:00,24119.52000000,24114.18000000,24118.96000000
17-08-2022 12:32:00,24120.85000000,24113.64000000,24119.25000000
17-08-2022 12:33:00,24129.04000000,24119.79000000,24128.47000000
17-08-2022 12:34:00,24127.13000000,24119.30000000,24123.43000000
17-08-2022 12:35:00,24120.15000000,24118.15000000,24120.15000000
17-08-2022 12:36:00,24118.11000000,24116.11000000,24116.11000000
17-08-2022 12:37:00,24135.51000000,24120.33000000,24132.30000000
17-08-2022 12:38:00,24131.20000000,24122.88000000,24125.95000000
17-08-2022 12:39:00,24136.49000000,24123.05000000,24123.05000000
17-08-2022 12:40:00,24138.47000000,24128.85000000,24128.85000000
17-08-2022 12:41:00,24154.41000000,24128.73000000,24154.41000000
17-08-2022 12:42:00,24160.66000000,24122.40000000,24122.40000000
17-08-2022 12:43:00,24104.79000000,24086.41000000,24100.82000000
17-08-2022 12:44:00,24121.12000000,24098.22000000,24118.44000000
17-08-2022 12:45:00,24163.34000000,24125.92000000,24163.34000000
17-08-2022 12:46:00,24151.00000000,24139.90000000,24145.57000000
17-08-2022 12:47:00,24152.51000000,24141.86000000,24146.30000000
17-08-2022 12:48:00,24148.19000000,24141.28000000,24141.28000000
17-08-2022 12:49:00,24141.28000000,24136.73000000,24136.73000000
17-08-2022 12:50:00,24145.59000000,24132.04000000,24134.85000000
17-08-2022 12:51:00,24150.97000000,24139.79000000,24147.39000000
17-08-2022 12:52:00,24165.98000000,24152.04000000,24162.51000000
17-08-2022 12:53:00,24152.04000000,24148.39000000,24148.39000000
17-08-2022 12:54:00,24152.75000000,24143.69000000,24144.13000000
17-08-2022 12:55:00,24161.05000000,24149.17000000,24151.07000000
17-08-2022 12:56:00,24158.54000000,24142.59000000,24143.63000000
17-08-2022 12:57:00,24142.23000000,24131.18000000,24140.24000000
17-08-2022 12:58:00,24155.57000000,24136.54000000,24155.57000000
17-08-2022 12:59:00,24167.99000000,24154.21000000,24165.71000000
17-08-2022 13:00:00,24364.83000000,24161.66000000,24364.83000000
17-08-2022 13:01:00,24400.00000000,24326.98000000,24353.86000000
17-08-2022 13:02:00,24375.84000000,24316.36000000,24324.52000000
17-08-2022 13:03:00,24319.17000000,24279.43000000,24300.92000000
17-08-2022 13:04:00,24340.92000000,24295.15000000,24321.53000000
17-08-2022 13:05:00,24337.58000000,24315.38000000,24315.38000000
17-08-2022 13:06:00,24317.25000000,24302.57000000,24317.25000000
17-08-2022 13:07:00,24333.53000000,24318.04000000,24321.52000000
17-08-2022 13:08:00,24322.07000000,24310.78000000,24322.07000000
17-08-2022 13:09:00,24352.78000000,24321.85000000,24331.12000000
17-08-2022 13:10:00,24347.68000000,24336.14000000,24338.28000000
17-08-2022 13:11:00,24372.79000000,24349.14000000,24364.59000000
17-08-2022 13:12:00,24367.93000000,24350.00000000,24367.66000000
17-08-2022 13:13:00,24357.59000000,24342.19000000,24343.09000000
17-08-2022 13:14:00,24346.15000000,24330.60000000,24330.60000000
17-08-2022 13:15:00,24377.96000000,24339.10000000,24363.94000000
17-08-2022 13:16:00,24381.34000000,24364.69000000,24379.22000000
17-08-2022 13:17:00,24379.58000000,24368.02000000,24369.42000000
17-08-2022 13:18:00,24371.53000000,24354.45000000,24357.79000000
17-08-2022 13:19:00,24359.33000000,24338.78000000,24340.00000000
17-08-2022 13:20:00,24360.37000000,24341.80000000,24360.37000000
17-08-2022 13:21:00,24370.64000000,24351.62000000,24351.62000000
17-08-2022 13:22:00,24382.38000000,24356.14000000,24376.70000000
17-08-2022 13:23:00,24376.22000000,24368.53000000,24374.89000000
17-08-2022 13:24:00,24375.84000000,24373.28000000,24373.28000000
17-08-2022 13:25:00,24387.09000000,24373.70000000,24387.09000000
17-08-2022 13:26:00,24394.26000000,24379.32000000,24388.58000000
17-08-2022 13:27:00,24411.17000000,24392.67000000,24397.56000000
17-08-2022 13:28:00,24395.98000000,24380.01000000,24380.01000000
17-08-2022 13:29:00,24389.54000000,24373.95000000,24373.95000000
17-08-2022 13:30:00,24428.00000000,24386.14000000,24406.93000000
17-08-2022 13:31:00,24428.20000000,24403.69000000,24410.22000000
17-08-2022 13:32:00,24421.20000000,24392.34000000,24392.34000000
17-08-2022 13:33:00,24405.78000000,24395.49000000,24397.98000000
17-08-2022 13:34:00,24397.33000000,24393.90000000,24397.33000000
17-08-2022 13:35:00,24403.86000000,24390.02000000,24398.67000000
17-08-2022 13:36:00,24393.68000000,24335.39000000,24335.39000000
17-08-2022 13:37:00,24370.80000000,24339.37000000,24360.05000000
17-08-2022 13:38:00,24372.31000000,24363.18000000,24371.63000000
17-08-2022 13:39:00,24371.69000000,24358.84000000,24359.30000000
17-08-2022 13:40:00,24381.37000000,24362.78000000,24381.37000000
17-08-2022 13:41:00,24387.09000000,24376.83000000,24387.09000000
17-08-2022 13:42:00,24417.68000000,24389.20000000,24406.85000000
17-08-2022 13:43:00,24424.59000000,24408.63000000,24424.59000000
17-08-2022 13:44:00,24440.72000000,24400.10000000,24412.83000000
17-08-2022 13:45:00,24414.27000000,24409.88000000,24409.88000000
17-08-2022 13:46:00,24405.06000000,24381.45000000,24389.60000000
17-08-2022 13:47:00,24390.90000000,24376.26000000,24383.30000000
17-08-2022 13:48:00,24383.12000000,24370.64000000,24382.11000000
17-08-2022 13:49:00,24380.15000000,24368.65000000,24368.65000000
17-08-2022 13:50:00,24389.22000000,24366.39000000,24389.21000000
17-08-2022 13:51:00,24384.29000000,24378.17000000,24382.70000000
17-08-2022 13:52:00,24409.88000000,24386.05000000,24409.88000000
17-08-2022 13:53:00,24420.13000000,24406.47000000,24412.25000000
17-08-2022 13:54:00,24408.88000000,24395.74000000,24408.77000000
17-08-2022 13:55:00,24409.82000000,24395.74000000,24401.89000000
17-08-2022 13:56:00,24408.91000000,24405.12000000,24405.12000000
17-08-2022 13:57:00,24420.40000000,24404.24000000,24404.24000000
17-08-2022 13:58:00,24429.07000000,24406.37000000,24417.39000000
17-08-2022 13:59:00,24423.85000000,24406.07000000,24406.07000000
17-08-2022 14:00:00,24426.41000000,24405.88000000,24405.88000000
17-08-2022 14:01:00,24402.94000000,24371.04000000,24371.04000000
17-08-2022 14:02:00,24373.61000000,24362.78000000,24367.01000000
17-08-2022 14:03:00,24394.43000000,24365.00000000,24394.43000000
17-08-2022 14:04:00,24391.97000000,24378.74000000,24378.74000000
17-08-2022 14:05:00,24376.15000000,24362.34000000,24370.53000000
17-08-2022 14:06:00,24373.89000000,24348.93000000,24362.35000000
17-08-2022 14:07:00,24360.50000000,24342.04000000,24348.66000000
17-08-2022 14:08:00,24354.05000000,24329.95000000,24354.05000000
17-08-2022 14:09:00,24370.94000000,24362.40000000,24362.40000000
17-08-2022 14:10:00,24348.69000000,24333.43000000,24334.11000000
17-08-2022 14:11:00,24330.70000000,24322.58000000,24329.75000000
17-08-2022 14:12:00,24335.94000000,24330.31000000,24331.10000000
17-08-2022 14:13:00,24358.74000000,24352.28000000,24357.12000000
17-08-2022 14:14:00,24361.49000000,24357.12000000,24361.49000000
17-08-2022 14:15:00,24357.02000000,24341.91000000,24357.02000000
17-08-2022 14:16:00,24356.31000000,24352.11000000,24352.24000000
17-08-2022 14:17:00,24350.93000000,24350.47000000,24350.93000000
17-08-2022 14:18:00,24372.20000000,24347.41000000,24371.72000000
17-08-2022 14:19:00,24367.42000000,24327.88000000,24327.88000000
17-08-2022 14:20:00,24338.09000000,24334.51000000,24338.09000000
17-08-2022 14:21:00,24345.30000000,24334.91000000,24341.89000000
17-08-2022 14:22:00,24340.91000000,24327.35000000,24327.35000000
17-08-2022 14:23:00,24332.74000000,24307.61000000,24311.19000000
17-08-2022 14:24:00,24313.10000000,24292.16000000,24300.90000000
17-08-2022 14:25:00,24305.44000000,23990.00000000,24043.89000000
17-08-2022 14:26:00,24064.89000000,24014.71000000,24054.45000000
17-08-2022 14:27:00,24055.99000000,23989.68000000,24004.76000000
17-08-2022 14:28:00,24056.84000000,24010.92000000,24020.17000000
17-08-2022 14:29:00,24064.51000000,24044.15000000,24056.72000000
17-08-2022 14:30:00,24063.09000000,23921.06000000,23930.80000000
17-08-2022 14:31:00,24011.59000000,23931.74000000,24000.64000000
17-08-2022 14:32:00,24009.68000000,23954.83000000,23954.83000000
17-08-2022 14:33:00,23970.49000000,23938.94000000,23952.04000000
17-08-2022 14:34:00,23948.25000000,23928.90000000,23928.90000000
17-08-2022 14:35:00,23973.79000000,23917.66000000,23962.03000000
17-08-2022 14:36:00,23967.00000000,23944.02000000,23963.92000000
17-08-2022 14:37:00,23970.18000000,23941.95000000,23962.24000000
17-08-2022 14:38:00,23956.10000000,23885.48000000,23896.07000000
17-08-2022 14:39:00,23923.81000000,23887.90000000,23918.63000000
17-08-2022 14:40:00,23889.73000000,23864.10000000,23864.10000000
17-08-2022 14:41:00,23892.76000000,23825.85000000,23891.63000000
17-08-2022 14:42:00,23900.38000000,23879.80000000,23885.69000000
17-08-2022 14:43:00,23885.45000000,23827.30000000,23836.71000000
17-08-2022 14:44:00,23867.48000000,23847.41000000,23864.53000000
17-08-2022 14:45:00,23934.16000000,23850.99000000,23927.32000000
17-08-2022 14:46:00,23918.58000000,23892.61000000,23892.61000000
17-08-2022 14:47:00,23891.96000000,23852.42000000,23852.42000000
17-08-2022 14:48:00,23845.74000000,23786.78000000,23813.63000000
17-08-2022 14:49:00,23819.87000000,23787.83000000,23812.04000000
17-08-2022 14:50:00,23841.50000000,23825.35000000,23825.35000000
17-08-2022 14:51:00,23845.63000000,23817.59000000,23835.99000000
17-08-2022 14:52:00,23838.80000000,23815.35000000,23829.98000000
17-08-2022 14:53:00,23821.40000000,23797.54000000,23797.54000000
17-08-2022 14:54:00,23808.72000000,23769.96000000,23782.17000000
17-08-2022 14:55:00,23786.50000000,23763.45000000,23786.50000000
17-08-2022 14:56:00,23810.60000000,23786.08000000,23807.17000000
17-08-2022 14:57:00,23818.38000000,23788.06000000,23788.06000000
17-08-2022 14:58:00,23823.82000000,23794.43000000,23823.82000000
17-08-2022 14:59:00,23818.80000000,23786.88000000,23786.88000000
17-08-2022 15:00:00,23801.97000000,23773.14000000,23790.37000000
17-08-2022 15:01:00,23788.33000000,23762.76000000,23762.76000000
17-08-2022 15:02:00,23783.45000000,23759.44000000,23783.45000000
17-08-2022 15:03:00,23813.16000000,23780.20000000,23812.50000000
17-08-2022 15:04:00,23803.48000000,23781.70000000,23781.70000000
17-08-2022 15:05:00,23793.08000000,23761.10000000,23761.10000000
17-08-2022 15:06:00,23767.80000000,23746.03000000,23751.77000000
17-08-2022 15:07:00,23774.55000000,23737.94000000,23774.55000000
17-08-2022 15:08:00,23782.75000000,23750.29000000,23782.75000000
17-08-2022 15:09:00,23783.82000000,23758.56000000,23758.56000000
17-08-2022 15:10:00,23778.76000000,23756.28000000,23773.67000000
17-08-2022 15:11:00,23813.58000000,23776.50000000,23807.40000000
17-08-2022 15:12:00,23809.35000000,23803.72000000,23809.35000000
17-08-2022 15:13:00,23825.91000000,23815.92000000,23821.14000000
17-08-2022 15:14:00,23819.52000000,23804.32000000,23804.32000000
17-08-2022 15:15:00,23828.79000000,23802.53000000,23823.26000000
17-08-2022 15:16:00,23870.96000000,23830.07000000,23863.30000000
17-08-2022 15:17:00,23863.01000000,23845.54000000,23861.16000000
17-08-2022 15:18:00,23871.53000000,23864.56000000,23864.56000000
17-08-2022 15:19:00,23863.12000000,23835.64000000,23837.66000000
17-08-2022 15:20:00,23844.69000000,23799.76000000,23802.39000000
17-08-2022 15:21:00,23808.49000000,23793.81000000,23799.31000000
17-08-2022 15:22:00,23810.62000000,23792.59000000,23806.69000000
17-08-2022 15:23:00,23815.49000000,23793.25000000,23815.49000000
17-08-2022 15:24:00,23807.04000000,23789.62000000,23790.35000000
17-08-2022 15:25:00,23785.51000000,23761.78000000,23761.78000000
17-08-2022 15:26:00,23779.19000000,23753.70000000,23767.24000000
17-08-2022 15:27:00,23769.40000000,23754.99000000,23768.42000000
17-08-2022 15:28:00,23776.45000000,23753.41000000,23760.15000000
17-08-2022 15:29:00,23756.98000000,23744.67000000,23756.98000000
17-08-2022 15:30:00,23802.64000000,23762.13000000,23800.40000000
17-08-2022 15:31:00,23806.45000000,23779.25000000,23783.62000000
17-08-2022 15:32:00,23809.54000000,23787.22000000,23806.33000000
17-08-2022 15:33:00,23818.31000000,23800.65000000,23804.42000000
17-08-2022 15:34:00,23816.17000000,23809.46000000,23816.17000000
17-08-2022 15:35:00,23819.95000000,23815.65000000,23815.65000000
17-08-2022 15:36:00,23819.83000000,23808.88000000,23811.05000000
17-08-2022 15:37:00,23812.95000000,23806.69000000,23808.97000000
17-08-2022 15:38:00,23821.24000000,23799.24000000,23821.24000000
17-08-2022 15:39:00,23830.72000000,23821.24000000,23830.72000000
17-08-2022 15:40:00,23829.12000000,23805.42000000,23809.10000000
17-08-2022 15:41:00,23815.89000000,23802.00000000,23812.60000000
17-08-2022 15:42:00,23809.18000000,23804.72000000,23809.18000000
17-08-2022 15:43:00,23816.21000000,23806.21000000,23813.07000000
17-08-2022 15:44:00,23830.51000000,23821.18000000,23830.51000000
17-08-2022 15:45:00,23835.34000000,23805.11000000,23809.08000000
17-08-2022 15:46:00,23816.42000000,23809.82000000,23816.42000000
17-08-2022 15:47:00,23810.71000000,23800.00000000,23806.81000000
17-08-2022 15:48:00,23814.68000000,23807.47000000,23807.47000000
17-08-2022 15:49:00,23812.57000000,23805.32000000,23807.68000000
17-08-2022 15:50:00,23809.04000000,23801.53000000,23809.04000000
17-08-2022 15:51:00,23805.94000000,23789.82000000,23805.94000000
17-08-2022 15:52:00,23806.00000000,23797.89000000,23799.31000000
17-08-2022 15:53:00,23807.79000000,23795.67000000,23798.28000000
17-08-2022 15:54:00,23810.05000000,23789.70000000,23808.44000000
17-08-2022 15:55:00,23809.44000000,23795.36000000,23795.36000000
17-08-2022 15:56:00,23796.87000000,23790.11000000,23791.28000000
17-08-2022 15:57:00,23793.17000000,23793.17000000,23793.17000000
17-08-2022 15:58:00,23805.25000000,23778.74000000,23780.17000000
17-08-2022 15:59:00,23811.53000000,23786.42000000,23811.53000000
17-08-2022 16:00:00,23816.28000000,23813.92000000,23816.28000000
17-08-2022 16:01:00,23825.56000000,23813.11000000,23825.56000000
17-08-2022 16:02:00,23824.03000000,23816.37000000,23824.03000000
17-08-2022 16:03:00,23833.04000000,23821.86000000,23833.03000000
17-08-2022 16:04:00,23831.18000000,23824.03000000,23824.03000000
17-08-2022 16:05:00,23827.61000000,23821.63000000,23827.61000000
17-08-2022 16:06:00,23826.85000000,23824.49000000,23824.49000000
17-08-2022 16:07:00,23825.37000000,23820.64000000,23825.37000000
17-08-2022 16:08:00,23845.31000000,23824.85000000,23834.74000000
17-08-2022 16:09:00,23851.40000000,23832.50000000,23851.40000000
17-08-2022 16:10:00,23850.45000000,23834.01000000,23834.01000000
17-08-2022 16:11:00,23848.42000000,23848.42000000,23848.42000000
17-08-2022 16:12:00,23852.21000000,23840.76000000,23841.49000000
17-08-2022 16:13:00,23843.89000000,23843.48000000,23843.89000000
17-08-2022 16:14:00,23851.74000000,23844.85000000,23844.85000000
17-08-2022 16:15:00,23849.74000000,23838.36000000,23838.36000000
17-08-2022 16:16:00,23834.53000000,23830.45000000,23830.45000000
17-08-2022 16:17:00,23838.52000000,23827.60000000,23838.52000000
17-08-2022 16:18:00,23839.98000000,23839.17000000,23839.17000000
17-08-2022 16:19:00,23839.17000000,23839.17000000,23839.17000000
17-08-2022 16:20:00,23828.72000000,23796.02000000,23803.07000000
17-08-2022 16:21:00,23818.29000000,23811.16000000,23818.29000000
17-08-2022 16:22:00,23845.21000000,23830.39000000,23845.21000000
17-08-2022 16:23:00,23850.79000000,23840.72000000,23847.59000000
17-08-2022 16:24:00,23855.21000000,23849.43000000,23854.85000000
17-08-2022 16:25:00,23862.28000000,23850.06000000,23850.92000000
17-08-2022 16:26:00,23882.70000000,23856.84000000,23882.42000000
17-08-2022 16:27:00,23879.01000000,23871.45000000,23876.62000000
17-08-2022 16:28:00,23872.46000000,23870.45000000,23870.45000000
17-08-2022 16:29:00,23881.44000000,23874.58000000,23874.58000000
17-08-2022 16:30:00,23909.49000000,23877.83000000,23909.49000000
17-08-2022 16:31:00,23906.06000000,23905.99000000,23905.99000000
17-08-2022 16:32:00,23905.99000000,23905.99000000,23905.99000000
17-08-2022 16:33:00,23911.17000000,23901.30000000,23901.30000000
17-08-2022 16:34:00,23901.75000000,23892.19000000,23893.70000000
17-08-2022 16:35:00,23889.36000000,23876.59000000,23889.28000000
17-08-2022 16:36:00,23885.02000000,23843.83000000,23859.07000000
